#NAME	CHROM	STRAND	TX_START	TX_END
RPRD1A	18	-	35989885	36067556
SLC39A6	18	-	36109147	36129381
ELP2	18	+	36129870	36180556
MOCOS	18	+	36187518	36272157
FHOD3	18	+	36297713	36780055
TPGS2	18	-	36794105	36829195
KIAA1328	18	+	36829116	37225324
CELF4	18	-	37253810	37565641
PIK3C3	18	+	41955205	42087830
RIT2	18	-	42743226	43115691
SYT4	18	-	43267877	43277650
SETBP1	18	+	44680897	45068510
SLC14A2	18	+	45614800	45683686
SLC14A1	18	+	45729028	45750335
SIGLEC15	18	+	45825511	45842556
EPG5	18	-	45847608	45967274
PSTPIP2	18	-	45983535	46072260
ATP5A1	18	-	46084143	46104233
HAUS1	18	+	46104331	46128333
C18orf25	18	+	46174026	46266991
RNF165	18	+	46334223	46463140
LOXHD1	18	-	46477259	46657033
ST8SIA5	18	-	46679117	46757169
PIAS2	18	-	46803223	46917345
KATNAL2	18	+	46946854	47101005
TCEB3CL2	18	-	46962767	46964408
TCEB3CL	18	-	46968694	47029842
RP11-49K24.9	18	-	47022286	47023927
TCEB3C	18	-	47028201	47030078
TCEB3B	18	-	47032571	47035621
HDHD2	18	-	47107402	47150520
IER3IP1	18	-	47152997	47176374
SKOR2	18	-	47231122	47249183
SMAD2	18	-	47831550	47931141
ZBTB7C	18	-	48026672	48409422
CTIF	18	+	48539045	48863217
SMAD7	18	-	48919852	48950711
DYM	18	-	49041473	49460802
RPL17-C18orf32	18	-	49481680	49491586
C18orf32	18	-	49482065	49486613
RPL17	18	-	49488483	49492523
LIPG	18	+	49562030	49599182
ACAA2	18	-	49782166	49813960
MYO5B	18	-	49822812	50195093
CFAP53	18	-	50227192	50266522
MBD1	18	-	50268846	50281774
CXXC1	18	-	50282342	50288304
SKA1	18	+	50375039	50392247
MAPK4	18	+	50560077	50731824
MRO	18	-	50799290	50819928
ME2	18	+	50879048	50954257
ELAC1	18	+	50968015	50988121
SMAD4	18	+	51030212	51085039
MEX3C	18	-	51174549	51197320
DCC	18	+	52340171	53535899
AC011155.1	18	+	52409041	52409257
MBD2	18	-	54151600	54224788
POLI	18	+	54269403	54298234
STARD6	18	-	54324691	54354573
C18orf54	18	+	54358584	54382032
DYNAP	18	+	54591158	54599493
RAB27B	18	+	54828198	54895516
CCDC68	18	-	54904080	54958048
TCF4	18	-	55226645	55588625
TXNL1	18	-	56602821	56651128
WDR7	18	+	56651384	57036606
BOD1L2	18	+	57147061	57150300
ST8SIA3	18	+	57350812	57368933
ONECUT2	18	+	57435684	57491297
FECH	18	-	57548282	57586772
NARS	18	-	57600655	57622173
ATP8B1	18	-	57646428	57803095
NEDD4L	18	+	58044377	58396705
ALPK2	18	-	58481246	58628957
MALT1	18	+	58671385	58754477
ZNF532	18	+	58864623	58984842
SEC11C	18	+	59139476	59158836
GRP	18	+	59220167	59230771
RAX	18	-	59267034	59273393
CPLX4	18	-	59295401	59318649
LMAN1	18	-	59327822	59359962
CCBE1	18	-	59430939	59697380
PMAIP1	18	+	59899947	59904306
MC4R	18	-	60371109	60372775
CDH20	18	+	61490541	61555132
RNF152	18	-	61808062	61893759
PIGN	18	-	62044548	62187038
KIAA1468	18	+	62187273	62307829
TNFRSF11A	18	+	62325314	62391292
ZCCHC2	18	+	62523006	62578583
PHLPP1	18	+	62715449	62980433
BCL2	18	-	63127034	63319786
KDSR	18	-	63327725	63367510
VPS4B	18	-	63389189	63422463
SERPINB5	18	+	63476760	63505085
SERPINB12	18	+	63556159	63567011
SERPINB13	18	+	63587365	63599199
SERPINB4	18	-	63637258	63644298
SERPINB3	18	-	63655196	63661963
SERPINB11	18	+	63702848	63723893
SERPINB7	18	+	63777776	63805376
SERPINB2	18	+	63887704	63903879
SERPINB10	18	+	63915510	63935242
HMSD	18	+	63949300	63961834
SERPINB8	18	+	63970028	63989371
CDH7	18	+	65750920	65890341
CDH19	18	-	66501082	66604134
DSEL	18	-	67506581	67516980
TMX3	18	-	68673687	68715298
CCDC102B	18	+	68798079	69055189
DOK6	18	+	69401054	69849087
CD226	18	-	69864313	69947853
RTTN	18	-	70003792	70205945
SOCS6	18	+	70314189	70327116
CBLN2	18	-	72536679	72544539
NETO1	18	-	72747380	72867949
FBXO15	18	-	74073365	74147865
TIMM21	18	+	74148510	74160530
CYB5A	18	-	74250846	74292016
C18orf63	18	+	74315812	74359187
FAM69C	18	-	74434098	74457268
CNDP2	18	+	74496306	74521131
CNDP1	18	+	74534439	74585025
ZNF407	18	+	74631019	75065669
ZADH2	18	-	75195107	75209348
TSHZ1	18	+	75210754	75289950
SMIM21	18	-	75409475	75427703
ZNF516	18	-	76358189	76495190
ZNF236	18	+	76824159	76970727
MBP	18	-	76979766	77017042
GALR1	18	+	77250548	77277896
SALL3	18	+	78980274	78999974
ATP9B	18	+	79069396	79377491
NFATC1	18	+	79395855	79529325
CTDP1	18	+	79679800	79756623
KCNG2	18	+	79863667	79899816
PQLC1	18	-	79902419	79951664
HSBP1L1	18	+	79964560	79970822
TXNL4A	18	-	79970810	79988593
RBFA	18	+	80034357	80046392
ADNP2	18	+	80109030	80140351
PARD6G	18	-	80157231	80247546
OR4F17	19	+	110642	111696
PLPP2	19	-	281039	291504
MIER2	19	-	301443	344782
THEG	19	-	362162	376670
C2CD4C	19	-	405437	409170
SHC2	19	-	416582	460996
ODF3L2	19	-	463345	474983
MADCAM1	19	+	496453	505342
TPGS1	19	+	507496	519654
CDC34	19	+	531711	542092
GZMM	19	+	544034	549920
BSG	19	+	572564	583490
HCN2	19	+	589892	617159
POLRMT	19	-	617223	633604
FGF22	19	+	639894	644371
RNF126	19	-	647525	663277
FSTL3	19	+	676364	683399
PRSS57	19	-	685545	695498
PALM	19	+	709100	748329
MISP	19	+	751125	764318
PTBP1	19	+	797424	812312
PLPPR3	19	-	812487	821952
AZU1	19	+	827835	832018
PRTN3	19	+	840959	848175
ELANE	19	+	852290	856242
CFD	19	+	859642	863630
MED16	19	-	867963	893218
R3HDM4	19	-	896502	913231
KISS1R	19	+	917341	921015
ARID3A	19	+	926036	975934
WDR18	19	+	984270	994570
GRIN3B	19	+	1000418	1009732
TMEM259	19	-	1009650	1021115
CNN2	19	+	1026580	1039068
ABCA7	19	+	1041245	1065572
HMHA1	19	+	1067165	1086628
POLR2E	19	-	1087644	1095380
GPX4	19	+	1103936	1106790
SBNO2	19	-	1107635	1174283
STK11	19	+	1206463	1228435
CBARP	19	-	1228286	1238027
ATP5D	19	+	1241819	1244786
MIDN	19	+	1249887	1258699
CIRBP	19	+	1269336	1273172
C19orf24	19	+	1275437	1279249
EFNA2	19	+	1286153	1300237
MUM1	19	+	1356313	1378431
NDUFS7	19	+	1383630	1395589
GAMT	19	-	1397083	1401543
DAZAP1	19	+	1407612	1435687
RPS15	19	+	1438385	1440494
APC2	19	+	1451288	1473244
C19orf25	19	-	1474173	1479183
PCSK4	19	-	1481427	1490408
REEP6	19	+	1490746	1497927
ADAMTSL5	19	-	1505017	1513189
PLK5	19	+	1524958	1535456
MEX3D	19	-	1554668	1568058
MBD3	19	-	1576677	1592708
UQCR11	19	-	1598921	1605473
TCF3	19	-	1609292	1650278
ONECUT3	19	+	1752372	1780988
ATP8B3	19	-	1782074	1812276
REXO1	19	-	1815245	1848463
KLF16	19	-	1852399	1863497
ABHD17A	19	-	1876809	1885547
ADAT3	19	+	1905377	1913447
SCAMP4	19	+	1914520	1924701
CSNK1G2	19	+	1941148	1981338
BTBD2	19	-	1985437	2015724
MKNK2	19	-	2037481	2051244
MOB3A	19	-	2073136	2078719
IZUMO4	19	+	2096881	2099580
AP3D1	19	-	2100987	2151557
DOT1L	19	+	2164148	2232578
PLEKHJ1	19	-	2233155	2236320
SF3A2	19	+	2236503	2248679
AMH	19	+	2249310	2252073
JSRP1	19	-	2252251	2256417
OAZ1	19	+	2269519	2273490
C19orf35	19	-	2274621	2282176
LINGO3	19	-	2289783	2292024
LSM7	19	-	2321516	2328620
SPPL2B	19	+	2328629	2354806
TMPRSS9	19	+	2389785	2426239
TIMM13	19	-	2425623	2427894
LMNB2	19	-	2428165	2456996
GADD45B	19	+	2476126	2478259
GNG7	19	-	2511218	2702709
DIRAS1	19	-	2717131	2717905
AC006538.4	19	-	2717768	2740048
SLC39A3	19	-	2732523	2740152
SGTA	19	-	2754713	2783371
THOP1	19	+	2785459	2815807
ZNF554	19	+	2819873	2835773
ZNF555	19	+	2841434	2860484
ZNF556	19	+	2867334	2883445
ZNF57	19	+	2900897	2918476
ZNF77	19	-	2933217	2944933
TLE6	19	+	2977579	2995179
TLE2	19	-	2997637	3029167
AES	19	-	3053161	3062557
GNA11	19	+	3094409	3124004
GNA15	19	+	3136192	3163769
S1PR4	19	+	3178767	3180332
NCLN	19	+	3185599	3209570
CELF5	19	+	3224702	3297076
NFIC	19	+	3366548	3462967
SMIM24	19	-	3473985	3480542
DOHH	19	-	3490821	3500940
FZR1	19	+	3506272	3538330
C19orf71	19	+	3539153	3544030
MFSD12	19	-	3544198	3557573
HMG20B	19	+	3572937	3579088
GIPC3	19	+	3585552	3593541
TBXA2R	19	-	3594505	3606840
CACTIN	19	-	3610659	3626815
PIP5K1C	19	-	3630182	3700479
TJP3	19	+	3708108	3750812
APBA3	19	-	3750879	3761699
MRPL54	19	+	3762663	3767565
RAX2	19	-	3769088	3772221
MATK	19	-	3777974	3801812
ZFR2	19	-	3804023	3869028
ATCAY	19	+	3880582	3928079
NMRK2	19	+	3933102	3942416
DAPK3	19	-	3958453	3969828
EEF2	19	-	3976055	3985469
PIAS4	19	+	4007645	4039386
ZBTB7A	19	-	4047741	4065732
MAP2K2	19	-	4090320	4124129
CREB3L3	19	+	4153600	4173054
SIRT6	19	-	4174108	4182604
ANKRD24	19	+	4186269	4224814
EBI3	19	+	4229497	4237531
CCDC94	19	+	4247078	4269090
SHD	19	+	4278600	4290724
TMIGD2	19	-	4292231	4302431
FSD1	19	+	4304599	4323836
STAP2	19	-	4324042	4338821
MPND	19	+	4343526	4360086
SH3GL1	19	-	4360369	4400547
CHAF1A	19	+	4402661	4443392
UBXN6	19	-	4445005	4457822
CTB-50L17.10	19	+	4472286	4502211
PLIN4	19	-	4502179	4517704
PLIN5	19	-	4522530	4535224
LRG1	19	-	4536408	4540474
SEMA6B	19	-	4542592	4559808
TNFAIP8L1	19	+	4640016	4655568
MYDGF	19	-	4657544	4670370
DPP9	19	-	4675225	4723863
FEM1A	19	+	4791680	4801273
TICAM1	19	-	4815931	4831704
PLIN3	19	-	4838340	4867768
ARRDC5	19	-	4890436	4902867
UHRF1	19	+	4910374	4960952
KDM4B	19	+	4969120	5153595
PTPRS	19	-	5206536	5286163
ZNRF4	19	+	5455430	5456856
SAFB2	19	-	5586998	5622980
SAFB	19	+	5623098	5668478
C19orf70	19	-	5678421	5680896
HSD11B1L	19	+	5681063	5688522
RPL36	19	+	5690315	5691667
LONP1	19	-	5691833	5720290
CATSPERD	19	+	5720676	5778734
PRR22	19	-	5782959	5784765
CTB-54O9.9	19	-	5784004	5785619
DUS3L	19	-	5785139	5791238
NRTN	19	+	5823801	5828324
FUT6	19	-	5830773	5839717
FUT3	19	-	5842890	5851474
FUT5	19	-	5865825	5870540
AC024592.12	19	-	5867614	5903703
NDUFA11	19	-	5894676	5903756
VMAC	19	+	5904857	5910853
CAPS	19	+	5914406	5915322
RANBP3	19	-	5916138	5978140
RFX2	19	-	5993516	6049232
ACSBG2	19	+	6135673	6193094
MLLT1	19	-	6210378	6279948
ACER1	19	-	6306141	6333629
CLPP	19	+	6361451	6368908
ALKBH7	19	+	6372432	6375251
PSPN	19	-	6375293	6375849
GTF2F1	19	-	6379568	6393460
KHSRP	19	-	6413347	6424794
SLC25A41	19	-	6426038	6433762
SLC25A23	19	-	6440063	6459735
CRB3	19	+	6464282	6467221
DENND1C	19	-	6467206	6481808
TUBB4A	19	-	6494320	6502293
TNFSF9	19	+	6530998	6535928
CD70	19	-	6585838	6591152
TNFSF14	19	-	6664554	6670588
C3	19	-	6677703	6720682
GPR108	19	-	6729913	6737603
TRIP10	19	+	6739679	6751526
SH2D3A	19	-	6752297	6767588
VAV1	19	+	6772725	6857107
ADGRE1	19	+	6887571	6940459
MBD3L5	19	+	7030577	7033011
MBD3L4	19	-	7037747	7040179
MBD3L2	19	+	7049320	7051735
MBD3L3	19	-	7056208	7058640
ZNF557	19	+	7069443	7084218
INSR	19	-	7116626	7294034
CTB-133G6.1	19	+	7348942	7383385
CTD-2207O23.3	19	+	7382833	7472477
ARHGEF18	19	+	7395112	7472477
PEX11G	19	-	7476874	7489019
C19orf45	19	+	7497558	7508450
CTD-2207O23.12	19	+	7507081	7519526
ZNF358	19	+	7519201	7521025
MCOLN1	19	+	7522625	7534009
PNPLA6	19	+	7534749	7561764
CAMSAP3	19	+	7595901	7618095
XAB2	19	-	7619524	7629565
PET100	19	+	7629736	7631956
PCP2	19	-	7631614	7633748
STXBP2	19	+	7637118	7647873
RETN	19	+	7669043	7670454
MCEMP1	19	+	7676627	7679826
CTD-3214H19.16	19	+	7678500	7682854
TRAPPC5	19	+	7680878	7682858
FCER2	19	-	7688780	7702111
CLEC4G	19	-	7728956	7732171
CD209	19	-	7739993	7747534
CLEC4M	19	+	7763148	7769605
EVI5L	19	+	7830232	7864976
PRR36	19	-	7868718	7874379
LRRC8E	19	+	7888504	7902021
MAP2K7	19	+	7903890	7914478
TGFBR3L	19	+	7916144	7919097
SNAPC2	19	+	7920315	7923250
CTXN1	19	-	7924484	7926166
TIMM44	19	-	7926739	7943920
ELAVL1	19	-	7963158	8002203
CCL25	19	+	8052999	8062646
FBN3	19	-	8065402	8148869
CERS4	19	+	8209355	8262421
CD320	19	-	8302126	8308355
NDUFA7	19	-	8311283	8321396
RPS28	19	+	8321499	8323340
KANK3	19	-	8322583	8343262
ANGPTL4	19	+	8364150	8374373
RAB11B	19	+	8390198	8404434
MARCH2	19	+	8418404	8439017
HNRNPM	19	+	8444957	8489114
PRAM1	19	-	8490055	8503112
ZNF414	19	-	8509677	8514160
MYO1F	19	-	8520796	8577577
ADAMTS10	19	-	8580726	8610700
ACTL9	19	-	8697453	8698705
OR2Z1	19	+	8730953	8732009
ZNF558	19	-	8809705	8822889
MBD3L1	19	+	8842592	8843340
MUC16	19	-	8848843	8981342
OR1M1	19	+	9093178	9094213
OR7G2	19	-	9102268	9103306
OR7G1	19	-	9114827	9115763
OR7G3	19	-	9126011	9126950
ZNF317	19	+	9140379	9163413
OR7D2	19	+	9185593	9188817
OR7D4	19	-	9213849	9214871
OR7E24	19	+	9250929	9252479
ZNF699	19	-	9295309	9305119
ZNF559	19	+	9324251	9345898
ZNF559-ZNF177	19	+	9324340	9382617
ZNF177	19	+	9363019	9382190
ZNF266	19	-	9412627	9435504
ZNF560	19	-	9466506	9498607
ZNF426	19	-	9528006	9536569
ZNF121	19	-	9565781	9584533
ZNF561	19	-	9607331	9621399
AC008759.1	19	-	9615560	9616905
ZNF562	19	-	9652278	9675044
ZNF812	19	-	9690137	9700817
ZNF846	19	-	9757474	9768617
FBXL12	19	-	9810266	9819055
UBL5	19	+	9827893	9830115
PIN1	19	+	9835340	9849682
OLFM2	19	-	9853717	9936552
COL5A3	19	-	9959560	10010471
RDH8	19	+	10013248	10022279
C19orf66	19	+	10086129	10093245
ANGPTL6	19	-	10092340	10102796
PPAN	19	+	10106288	10111294
PPAN-P2RY11	19	+	10106394	10114738
P2RY11	19	+	10111537	10115372
EIF3G	19	-	10115016	10119902
DNMT1	19	-	10133345	10195135
S1PR2	19	-	10221434	10231272
MRPL4	19	+	10251900	10259778
ICAM1	19	+	10270834	10286615
ICAM4	19	+	10286966	10288453
ICAM5	19	+	10289980	10296778
ZGLP1	19	-	10304802	10309880
FDX1L	19	-	10310044	10316015
RAVER1	19	-	10316218	10333638
ICAM3	19	-	10333775	10339823
TYK2	19	-	10350532	10380676
CDC37	19	-	10391133	10403533
PDE4A	19	+	10452938	10467931
KEAP1	19	-	10486125	10502896
S1PR5	19	-	10512946	10517931
ATG4D	19	+	10543917	10553418
KRI1	19	-	10553077	10566037
CDKN2D	19	-	10566600	10569059
AP1M2	19	-	10572671	10587314
SLC44A2	19	+	10625257	10644559
ILF3	19	+	10670605	10689312
QTRT1	19	+	10701450	10713365
DNM2	19	+	10718092	10831884
TMED1	19	-	10832437	10836290
C19orf38	19	+	10848401	10869790
CARM1	19	+	10871512	10923070
YIPF2	19	-	10922767	10928653
C19orf52	19	+	10928732	10930254
SMARCA4	19	+	10961104	11061816
LDLR	19	+	11089361	11132163
SPC24	19	-	11145493	11155808
KANK2	19	-	11164266	11197521
DOCK6	19	-	11199294	11262452
C19orf80	19	+	11239618	11241943
TSPAN16	19	+	11296166	11315969
RAB3D	19	-	11325338	11346270
TMEM205	19	-	11342784	11346248
CCDC159	19	+	11346504	11354943
PLPPR2	19	+	11355385	11365698
SWSAP1	19	+	11374684	11376951
EPOR	19	-	11377204	11384312
RGL3	19	-	11394056	11419342
CCDC151	19	-	11420603	11435104
PRKCSH	19	+	11436117	11450940
ELAVL3	19	-	11451325	11481033
ZNF653	19	-	11483426	11505923
ECSIT	19	-	11505915	11529174
CNN1	19	+	11538716	11550323
ELOF1	19	-	11553590	11559223
ACP5	19	-	11574739	11577741
ZNF627	19	+	11597419	11619135
ZNF823	19	-	11721264	11738973
ZNF441	19	+	11767091	11784078
ZNF491	19	+	11798529	11808093
ZNF440	19	+	11814283	11835201
ZNF439	19	+	11865956	11869491
ZNF69	19	+	11887783	11906267
ZNF700	19	+	11925067	11950763
CTD-2006C1.13	19	+	11925074	11979290
ZNF763	19	+	11965053	11980381
ZNF433	19	-	12014757	12035710
ZNF878	19	-	12043804	12052939
ZNF844	19	+	12064698	12081565
ZNF788	19	+	12112690	12113716
ZNF20	19	-	12131349	12140407
ZNF625	19	-	12145264	12156729
ZNF136	19	+	12163063	12189881
ZNF44	19	-	12272328	12294887
ZNF563	19	-	12317476	12333688
ZNF442	19	-	12349700	12363631
ZNF799	19	-	12390015	12401271
CTD-3105H18.16	19	-	12391948	12441082
ZNF443	19	-	12429706	12441112
ZNF709	19	-	12461183	12484829
CTD-2192J16.17	19	-	12461558	12551474
ZNF564	19	-	12525369	12551529
ZNF490	19	-	12577960	12610803
ZNF791	19	+	12610917	12631921
MAN2B1	19	-	12646512	12666742
CTD-2192J16.24	19	-	12664827	12669397
WDR83	19	+	12666799	12675832
WDR83OS	19	-	12668070	12671356
DHPS	19	-	12675720	12681902
FBXW9	19	-	12688916	12696643
TNPO2	19	-	12701326	12724011
C19orf43	19	-	12730639	12734775
ASNA1	19	+	12737491	12748323
BEST2	19	+	12752592	12758455
HOOK2	19	-	12763003	12775620
JUNB	19	+	12791495	12793315
PRDX2	19	-	12796819	12801859
RNASEH2A	19	+	12806579	12813637
RTBDN	19	-	12825481	12835416
MAST1	19	+	12838533	12874951
DNASE2	19	-	12875210	12881468
KLF1	19	-	12884422	12887181
GCDH	19	+	12891159	12899946
SYCE2	19	-	12898785	12919276
FARSA	19	-	12922479	12933715
CALR	19	+	12938606	12944489
RAD23A	19	+	12945887	12953642
GADD45GIP1	19	-	12953118	12957236
DAND5	19	+	12969481	12974762
NFIX	19	+	12995607	13096201
LYL1	19	-	13099032	13102867
TRMT1	19	-	13104906	13117567
NACC1	19	+	13118336	13141141
STX10	19	-	13144088	13150238
IER2	19	+	13151974	13154908
CACNA1A	19	-	13206441	13506224
CCDC130	19	+	13747778	13763292
MRI1	19	+	13764548	13772866
C19orf53	19	+	13774167	13778461
AC008686.1	19	-	13780069	13790158
ZSWIM4	19	+	13795459	13832230
NANOS3	19	+	13877246	13880503
C19orf57	19	-	13882354	13906165
CC2D1A	19	+	13906200	13930879
PODNL1	19	-	13932352	13938476
DCAF15	19	+	13952491	13961449
RFX1	19	-	13961537	14006285
RLN3	19	+	14028147	14031042
IL27RA	19	+	14031747	14053216
PALM3	19	-	14053364	14059159
CTB-55O6.8	19	+	14072773	14075062
C19orf67	19	-	14081618	14085762
SAMD1	19	-	14087839	14090708
PRKACA	19	-	14091687	14117744
ASF1B	19	-	14119508	14136956
ADGRL1	19	-	14149952	14206169
ADGRE5	19	+	14381443	14408721
DDX39A	19	-	14408850	14419367
PKN1	19	+	14433356	14471859
PTGER1	19	-	14472465	14475362
GIPC1	19	-	14478245	14496132
DNAJB1	19	-	14514769	14518420
TECR	19	+	14529559	14565978
NDUFB7	19	-	14566077	14572062
CLEC17A	19	+	14583122	14610420
ADGRE3	19	-	14619238	14674871
ZNF333	19	+	14690100	14721908
ADGRE2	19	-	14732392	14778537
OR7C1	19	-	14799145	14800211
OR7A5	19	-	14827281	14835148
OR7A10	19	-	14840947	14841877
OR7A17	19	-	14880425	14881452
OR7C2	19	+	14941488	14942448
SLC1A6	19	-	14950178	14972918
CCDC105	19	+	15010743	15023269
CASP14	19	+	15049383	15058293
OR1I1	19	+	15086979	15088221
SYDE1	19	+	15107402	15114988
ILVBL	19	-	15114986	15125785
NOTCH3	19	-	15159037	15200981
EPHX3	19	-	15226924	15233435
BRD4	19	-	15235518	15280451
AKAP8	19	-	15353384	15379792
AKAP8L	19	-	15380047	15419054
WIZ	19	-	15419979	15449951
RASAL3	19	-	15451623	15464571
PGLYRP2	19	-	15468644	15479852
CYP4F22	19	+	15525332	15552316
CYP4F8	19	+	15615220	15629623
CYP4F3	19	+	15640899	15662825
CYP4F12	19	+	15673477	15697145
OR10H2	19	+	15728019	15729060
OR10H3	19	+	15741392	15742343
OR10H5	19	+	15793950	15795082
OR10H1	19	-	15807002	15808126
CYP4F2	19	-	15878022	15898120
CYP4F11	19	-	15912572	15934835
OR10H4	19	+	15949007	15949958
TPM4	19	+	16067506	16101790
RAB8A	19	+	16111628	16134234
HSH2D	19	+	16143684	16158575
CIB3	19	-	16161367	16173525
FAM32A	19	+	16185417	16192046
AP1M1	19	+	16197577	16245907
KLF2	19	+	16324816	16327874
EPS15L1	19	-	16361580	16472085
CALR3	19	-	16479056	16496192
C19orf44	19	+	16496310	16521350
CHERP	19	-	16517888	16542530
SLC35E1	19	-	16549830	16572382
MED26	19	-	16574918	16628206
CTC-429P9.4	19	-	16577650	16660104
SMIM7	19	-	16644744	16660157
TMEM38A	19	+	16661126	16690029
NWD1	19	+	16731166	16817963
SIN3B	19	+	16829399	16880350
F2RL3	19	+	16888859	16892606
CPAMD8	19	-	16892946	17026815
HAUS8	19	-	17049728	17075613
MYO9B	19	+	17101655	17213294
USE1	19	+	17215358	17219829
OCEL1	19	+	17226203	17229219
NR2F6	19	-	17231882	17245940
AC010646.3	19	-	17235939	17255448
USHBP1	19	-	17249175	17264796
BABAM1	19	+	17267442	17279337
ANKLE1	19	+	17281644	17287646
ABHD8	19	-	17292130	17303473
MRPL34	19	+	17305667	17306843
DDA1	19	+	17309530	17323301
ANO8	19	-	17323222	17334829
GTPBP3	19	+	17337554	17342022
PLVAP	19	-	17351447	17377350
BST2	19	-	17402938	17405648
MVB12A	19	+	17420110	17425332
TMEM221	19	-	17435508	17448567
CTD-2521M24.10	19	-	17436610	17460804
NXNL1	19	-	17455424	17460954
SLC27A1	19	+	17470443	17506168
PGLS	19	+	17511628	17521288
FAM129C	19	+	17523300	17553839
COLGALT1	19	+	17555593	17583159
UNC13A	19	-	17601327	17688199
MAP1S	19	+	17719351	17734516
FCHO1	19	+	17754675	17788562
B3GNT3	19	+	17795156	17812233
INSL3	19	-	17816511	17821523
JAK3	19	-	17826151	17844447
RPL18A	19	+	17859875	17863316
SLC5A5	19	+	17871972	17895174
CCDC124	19	+	17935095	17943991
KCNN1	19	+	17951292	18000080
ARRDC2	19	+	18008167	18014102
IL12RB1	19	-	18058994	18098944
MAST3	19	+	18097792	18151692
PIK3R2	19	+	18155879	18169294
IFI30	19	+	18173666	18178117
MPV17L2	19	+	18193181	18196742
RAB3A	19	-	18196783	18204074
PDE4C	19	-	18210559	18233671
KIAA1683	19	-	18257097	18274487
JUND	19	-	18279759	18281622
LSM4	19	-	18306229	18323274
PGPEP1	19	+	18340586	18369950
GDF15	19	+	18386157	18389176
LRRC25	19	-	18391148	18397611
SSBP4	19	+	18419354	18434562
ISYNA1	19	-	18434387	18438301
ELL	19	-	18442662	18522127
FKBP8	19	-	18531761	18543660
KXD1	19	+	18559111	18569378
UBA52	19	+	18573284	18577290
C19orf60	19	+	18588724	18592336
CRLF1	19	-	18593236	18606850
TMEM59L	19	+	18612871	18621033
KLHL26	19	+	18636964	18671714
CRTC1	19	+	18683676	18777952
COMP	19	-	18782772	18791314
UPF1	19	+	18831937	18868236
GDF1	19	-	18868544	18896096
CERS1	19	-	18868551	18896144
COPE	19	-	18899513	18919397
DDX49	19	+	18919674	18928627
HOMER3	19	-	18929442	18940304
SUGP2	19	-	18992366	19034023
ARMC6	19	+	19033609	19058159
SLC25A42	19	+	19063998	19112888
TMEM161A	19	-	19119614	19138493
BORCS8-MEF2B	19	-	19145566	19192131
MEF2B	19	-	19145568	19170245
BORCS8	19	-	19176905	19192589
RFXANK	19	+	19192762	19201802
NR2C2AP	19	-	19201415	19203424
NCAN	19	+	19211972	19252233
HAPLN4	19	-	19255640	19262796
TM6SF2	19	-	19264365	19273288
SUGP1	19	-	19276510	19320844
MAU2	19	+	19320680	19358755
GATAD2A	19	+	19458465	19508927
TSSK6	19	-	19514218	19515685
NDUFA13	19	+	19515754	19528198
CTC-260F20.3	19	+	19516226	19536076
YJEFN3	19	+	19528860	19537580
CILP2	19	+	19538264	19546659
PBX4	19	-	19561712	19618916
LPAR2	19	-	19623668	19628930
GMIP	19	-	19629475	19643667
ATP13A1	19	-	19645202	19663693
ZNF101	19	+	19668853	19683506
ZNF14	19	-	19710470	19733097
ZNF506	19	-	19794551	19821692
ZNF253	19	+	19865904	19894674
ZNF93	19	+	19901060	19935575
ZNF682	19	-	20004417	20039506
ZNF90	19	+	20078020	20119752
ZNF486	19	+	20167273	20200490
ZNF737	19	-	20543430	20565735
ZNF626	19	-	20621366	20661507
ZNF66	19	+	20776424	20807322
ZNF85	19	+	20923287	20950697
ZNF430	19	+	21020619	21060050
ZNF714	19	+	21082199	21123151
ZNF431	19	+	21142039	21196053
ZNF708	19	-	21291159	21329410
ZNF738	19	+	21358929	21379300
ZNF493	19	+	21397128	21427573
ZNF429	19	+	21505563	21538078
ZNF100	19	-	21726528	21767498
ZNF43	19	-	21807325	21836208
ZNF208	19	-	21971190	22010943
ZNF257	19	+	22052488	22091480
ZNF676	19	-	22179090	22196951
ZNF729	19	+	22286407	22317176
ZNF98	19	-	22391018	22422346
ZNF492	19	+	22634323	22667670
ZNF99	19	-	22756204	22769982
ZNF728	19	-	22975467	23003176
ZNF730	19	+	23116974	23147219
ZNF724P	19	-	23221598	23250360
ZNF91	19	-	23357695	23395560
ZNF675	19	-	23652800	23687202
ZNF681	19	-	23739194	23758891
ZNF726	19	+	23914881	23935474
ZNF254	19	+	24087192	24129852
UQCRFS1	19	-	29205320	29213541
VSTM2B	19	+	29526498	29564479
POP4	19	+	29604016	29615800
PLEKHF1	19	+	29665458	29674843
C19orf12	19	-	29700813	29715254
CCNE1	19	+	29811897	29824308
URI1	19	+	29942250	30016608
ZNF536	19	+	30372411	30558059
TSHZ3	19	-	31274944	31349547
ZNF507	19	+	32345718	32383254
DPY19L3	19	+	32406124	32485889
PDCD5	19	+	32581067	32587427
ANKRD27	19	-	32597006	32675199
RGS9BP	19	+	32675406	32678300
