#NAME	CHROM	STRAND	TX_START	TX_END
OR9Q2	11	+	57957905	57958990
OR1S2	11	-	57970673	57971653
OR1S1	11	+	57982216	57983194
OR10Q1	11	-	57995353	57996390
OR10W1	11	-	58034263	58035732
OR5B17	11	-	58125596	58126542
OR5B3	11	-	58169936	58170882
OR5B2	11	-	58189737	58190786
OR5B12	11	-	58206592	58207646
OR5B21	11	-	58274647	58275578
ZFP91	11	+	58346583	58388515
ZFP91-CNTF	11	+	58346644	58392039
CNTF	11	+	58390145	58393206
GLYAT	11	-	58476230	58491969
GLYATL2	11	-	58601537	58612257
AP001652.1	11	+	58672896	58676071
GLYATL1P3	11	+	58853779	58862259
FAM111B	11	+	58874709	58894867
FAM111A	11	+	58910220	58922512
DTX4	11	+	58939964	58976060
MPEG1	11	-	58975982	58980424
OR5AN1	11	+	59131884	59132921
OR5A2	11	-	59189415	59190449
OR5A1	11	+	59210616	59211667
OR4D6	11	+	59224410	59225464
OR4D10	11	+	59244845	59245869
OR4D11	11	+	59271048	59271984
OR4D9	11	+	59282385	59283330
PATL1	11	-	59404188	59436453
OR10V1	11	-	59480295	59481337
STX3	11	+	59522531	59570179
MRPL16	11	-	59573607	59578345
GIF	11	-	59596740	59612974
TCN1	11	-	59620272	59634048
OOSP2	11	+	59807747	59815517
MS4A3	11	+	59824155	59838601
MS4A2	11	+	59856136	59863444
MS4A6A	11	-	59939487	59952139
MS4A4E	11	-	59974145	59997544
MS4A4A	11	+	60048058	60076445
MS4A6E	11	+	60102303	60108441
MS4A14	11	+	60163774	60185161
MS4A5	11	+	60197061	60215265
MS4A1	11	+	60223281	60238225
MS4A12	11	+	60260250	60274903
MS4A8	11	+	60467046	60483284
MS4A18	11	+	60496776	60511685
MS4A15	11	+	60524475	60544204
CCDC86	11	+	60609543	60618554
PTGDR2	11	-	60618412	60623444
ZP1	11	+	60635034	60643166
PRPF19	11	-	60658201	60674060
TMEM132A	11	+	60691952	60704631
SLC15A3	11	-	60704555	60719257
CD6	11	+	60739151	60787849
CD5	11	+	60869866	60895324
VPS37C	11	-	60897727	60929089
PGA3	11	+	60970851	60980570
PGA4	11	+	60989687	60999399
PGA5	11	+	61008513	61018920
VWCE	11	-	61025761	61062896
TKFC	11	+	61100681	61116714
CYB561A3	11	-	61116216	61129771
TMEM138	11	+	61129472	61136981
TMEM216	11	+	61159158	61166323
CPSF7	11	-	61170120	61197503
PPP1R32	11	+	61248591	61258403
LRRC10B	11	+	61276271	61278490
MYRF	11	+	61522860	61555989
TMEM258	11	-	61556434	61560082
FEN1	11	+	61560108	61564716
FADS1	11	-	61567096	61584634
FADS3	11	-	61640997	61659006
RAB3IL1	11	-	61664772	61684997
BEST1	11	+	61717292	61731933
AP003733.1	11	+	61735452	61736755
INCENP	11	+	61891469	61920224
SCGB1D1	11	+	61957687	61961011
SCGB2A1	11	+	61976139	61981411
SCGB1D2	11	+	62009681	62012280
SCGB2A2	11	+	62037626	62040628
SCGB1D4	11	-	62063748	62066536
SCGB1A1	11	+	62186506	62190667
AHNAK	11	-	62283376	62314307
EEF1G	11	-	62327072	62341445
RP11-864I4.1	11	-	62327074	62359003
TUT1	11	-	62342516	62359109
MTA2	11	-	62360685	62369312
EML3	11	-	62369689	62380237
ROM1	11	+	62379257	62382572
B3GAT3	11	-	62382767	62389647
GANAB	11	-	62392530	62414088
INTS5	11	-	62414319	62420774
RP11-831H9.11	11	-	62417165	62432650
C11orf98	11	-	62430287	62432689
LBHD1	11	-	62430288	62439241
METTL12	11	+	62432780	62435580
UQCC3	11	+	62437744	62441049
UBXN1	11	-	62443969	62446562
LRRN4CL	11	-	62453873	62457371
HNRNPUL2-BSCL2	11	-	62457746	62494856
BSCL2	11	-	62457766	62473706
GNG3	11	+	62475129	62476673
HNRNPUL2	11	-	62480101	62494821
TTC9C	11	+	62496010	62506108
POLR2G	11	+	62529015	62534182
TAF6L	11	+	62538774	62554814
TMEM179B	11	+	62554898	62557877
TMEM223	11	-	62557442	62559493
NXF1	11	-	62559597	62572964
STX5	11	-	62574368	62599560
WDR74	11	-	62600383	62607133
CHRM1	11	-	62676150	62689153
SLC22A6	11	-	62744068	62752455
SLC22A8	11	-	62760295	62783311
SLC22A24	11	-	62847411	62911693
SLC22A25	11	-	62931247	62997124
SLC22A10	11	+	63057635	63078904
HRASLS5	11	-	63230808	63258666
LGALS12	11	+	63273573	63284181
HRASLS2	11	-	63320241	63330855
PLA2G16	11	-	63340666	63381841
RTN3	11	+	63448971	63527357
C11orf95	11	-	63527363	63536247
C11orf84	11	+	63580859	63595190
MARK2	11	+	63606476	63676956
RCOR2	11	-	63678692	63684316
NAA40	11	+	63706467	63724800
COX8A	11	+	63742078	63744015
AP000721.4	11	+	63742091	63755818
OTUB1	11	+	63753483	63765175
FLRT1	11	+	63870659	63886645
FERMT3	11	+	63974205	63991358
TRPT1	11	-	63991316	63993681
NUDT22	11	+	63993761	63997488
DNAJC4	11	+	63997749	64001753
VEGFB	11	+	64002291	64006247
FKBP2	11	+	64008475	64011596
PPP1R14B	11	-	64011955	64014413
PLCB3	11	+	64018994	64035393
BAD	11	-	64037301	64052111
GPR137	11	+	64053889	64056966
KCNK4	11	+	64058880	64067478
TEX40	11	+	64067917	64072242
ESRRA	11	+	64073049	64084210
TRMT112	11	-	64084162	64085556
PRDX5	11	+	64085559	64089283
CCDC88B	11	+	64107694	64125006
RPS6KA4	11	+	64126642	64139687
SLC22A11	11	+	64323097	64340347
SLC22A12	11	+	64358281	64369820
RASGRP2	11	-	64494382	64511650
PYGM	11	-	64513860	64527769
SF1	11	-	64532077	64546219
MAP4K2	11	-	64552385	64570713
MEN1	11	-	64570995	64578213
CDC42BPG	11	-	64590858	64612041
EHD1	11	-	64619113	64646191
ATG2A	11	-	64662017	64684720
PPP2R5B	11	+	64692142	64701945
GPHA2	11	-	64701942	64703360
C11orf85	11	-	64705925	64727609
BATF2	11	-	64755414	64764517
ARL2	11	+	64781584	64789656
ARL2-SNX15	11	+	64781653	64808042
SNX15	11	+	64794879	64808044
SAC3D1	11	+	64808372	64812271
NAALADL1	11	-	64812294	64826021
CDCA5	11	-	64844923	64851623
ZFPL1	11	+	64851706	64855872
TMEM262	11	-	64855843	64856563
VPS51	11	+	64863630	64879332
ZNHIT2	11	-	64883874	64885180
FAU	11	-	64888099	64889945
MRPL49	11	+	64889799	64894843
SYVN1	11	-	64894750	64902003
SPDYC	11	+	64937624	64940715
CAPN1	11	+	64948664	64979477
POLA2	11	+	65029232	65066156
CDC42EP2	11	+	65082288	65089900
DPF2	11	+	65101224	65120720
TIGD3	11	+	65122237	65125084
FRMD8	11	+	65154069	65180996
SCYL1	11	+	65292547	65306175
LTBP3	11	-	65306288	65325699
SSSCA1	11	+	65337900	65339241
FAM89B	11	+	65339819	65341669
EHBP1L1	11	+	65343508	65360121
AP001362.1	11	-	65358664	65359947
KCNK7	11	-	65360325	65363467
MAP3K11	11	-	65365225	65381713
PCNXL3	11	+	65383243	65404910
RELA	11	-	65421066	65430565
KAT5	11	+	65479466	65487075
RNASEH2C	11	-	65485143	65488418
AP5B1	11	-	65543363	65548273
OVOL1	11	+	65554492	65564690
SNX32	11	+	65601111	65621172
CFL1	11	-	65622145	65626886
MUS81	11	+	65627875	65633910
EFEMP2	11	-	65633917	65640377
CTSW	11	+	65647279	65651212
FIBP	11	-	65651391	65656010
CCDC85B	11	+	65657582	65659106
C11orf68	11	-	65684280	65686533
DRAP1	11	+	65686727	65689032
TSGA10IP	11	+	65712915	65727434
SART1	11	+	65729159	65747299
EIF1AD	11	-	65764015	65769627
BANF1	11	+	65769549	65771620
CST6	11	+	65779311	65780976
CATSPER1	11	-	65784222	65793988
GAL3ST3	11	-	65809422	65816651
SF3B2	11	+	65819806	65836382
KLC2	11	+	66024764	66035330
RAB1B	11	+	66036003	66044963
CNIH2	11	+	66045669	66051683
YIF1A	11	-	66052050	66056641
CD248	11	-	66081957	66084515
RIN1	11	-	66099532	66104000
BRMS1	11	-	66104809	66112596
B4GAT1	11	-	66112842	66115163
SLC29A2	11	-	66129992	66139291
MRPL11	11	-	66202545	66206319
PELI3	11	+	66234215	66244799
DPP3	11	+	66247901	66277128
CTD-3074O7.11	11	+	66276549	66301084
BBS1	11	+	66278079	66301098
ZDHHC24	11	-	66303368	66313709
CTSF	11	-	66330933	66336067
CCDC87	11	-	66357646	66360554
CCS	11	+	66360291	66373490
RBM14	11	+	66384052	66394818
RBM14-RBM4	11	+	66384096	66413940
RBM4	11	+	66406087	66413940
RBM4B	11	-	66432468	66445219
RCE1	11	+	66610882	66614017
LRFN4	11	+	66624972	66627946
C11orf86	11	+	66742747	66744475
SYT12	11	+	66774248	66818334
RHOD	11	+	66824288	66839484
ADRBK1	11	+	67033880	67054027
ANKRD13D	11	+	67056761	67069954
SSH3	11	+	67070918	67080071
POLD4	11	-	67119018	67121017
AP003419.11	11	-	67119042	67141055
CLCF1	11	-	67131638	67141208
RAD9A	11	+	67159422	67165880
PPP1CA	11	-	67165671	67169402
TBC1D10C	11	+	67171659	67177529
CARNS1	11	+	67183556	67193076
RPS6KB2	11	+	67195971	67202879
PTPRCAP	11	-	67202980	67205538
CORO1B	11	-	67205518	67211292
GPR152	11	-	67218771	67220200
CABP4	11	+	67222817	67227784
TMEM134	11	-	67229180	67236705
AIP	11	+	67250511	67258574
PITPNM1	11	-	67259238	67271840
CDK2AP2	11	-	67273967	67276102
CABP2	11	-	67286382	67290867
GSTP1	11	+	67351065	67354131
NDUFV1	11	+	67374322	67379977
NUDT8	11	-	67395408	67397401
TBX10	11	-	67398773	67407031
ACY3	11	-	67410025	67418130
ALDH3B2	11	-	67429632	67448671
ALDH3B1	11	+	67776047	67796163
NDUFS8	11	+	67798093	67804111
TCIRG1	11	+	67806482	67818362
CHKA	11	-	67820325	67888671
SUV420H1	11	-	67922329	67980882
C11orf24	11	-	68028802	68039430
GAL	11	+	68451942	68458643
MTL5	11	-	68474907	68519032
MRPL21	11	-	68658743	68671288
MRGPRD	11	-	68747489	68748455
MRGPRF	11	-	68771862	68780850
TPCN2	11	+	68816364	68855992
ORAOV1	11	-	69480330	69490115
FGF19	11	-	69512999	69519410
FGF4	11	-	69585783	69590171
AP001888.1	11	-	69587253	69587718
FGF3	11	-	69624991	69633792
FADD	11	+	70049268	70053496
DHCR7	11	-	71145459	71159439
KRTAP5-7	11	+	71238312	71239720
KRTAP5-8	11	+	71249070	71250253
KRTAP5-9	11	+	71259463	71260599
KRTAP5-10	11	+	71276608	71277784
KRTAP5-11	11	-	71292900	71293921
FAM86C1	11	+	71498555	71512280
DEFB108B	11	+	71544245	71548608
CTD-2313N18.7	11	+	71589498	71595607
RP11-849H4.2	11	-	71595358	71639641
IL18BP	11	+	71709586	71713573
NUMA1	11	-	71713909	71791733
LRTOMT	11	+	71791376	71821823
LAMTOR1	11	-	71808337	71814433
ANAPC15	11	-	71820632	71823826
FOLR3	11	+	71846797	71850934
FOLR1	11	+	71900601	71907344
FOLR2	11	+	71927806	71932989
INPPL1	11	+	71935824	71950149
PHOX2A	11	-	71950120	71955220
ARAP1	11	-	72396119	72463448
ATG16L2	11	+	72525352	72540680
P2RY2	11	+	72929342	72946977
ARHGEF17	11	+	73019333	73080136
RELT	11	+	73087308	73108517
PLEKHB1	11	+	73357222	73373864
COA4	11	-	73583711	73588033
PAAF1	11	+	73588013	73642169
UCP2	11	-	73685711	73694352
UCP3	11	-	73711325	73720480
P4HA3	11	-	73977699	74022702
KCNE3	11	-	74165885	74178673
LIPT2	11	-	74202887	74204778
CHRDL2	11	-	74407473	74442220
RNF169	11	+	74459912	74553458
SPCS2	11	+	74660291	74690076
OR2AT4	11	-	74799757	74800799
SLCO2B1	11	+	74862031	74917594
TPBGL	11	+	74951949	74954742
ARRB1	11	-	74976642	75062749
RPS3	11	+	75110529	75117957
KLHL35	11	-	75133439	75141674
SERPINH1	11	+	75273100	75283828
MOGAT2	11	+	75428863	75442660
WNT11	11	-	75897368	75917576
PRKRIR	11	-	76060999	76091986
RP11-111M22.2	11	+	76092368	76119180
C11orf30	11	+	76156068	76262586
LRRC32	11	-	76368567	76381791
TSKU	11	+	76493356	76509197
B3GNT6	11	+	76745441	76753020
OMP	11	+	76813885	76814377
MYO7A	11	+	76839315	76926283
AQP11	11	+	77300679	77321400
AAMDC	11	+	77532174	77583398
KCTD14	11	-	77726760	77734340
NDUFC2-KCTD14	11	-	77728091	77790911
THRSP	11	+	77774906	77779397
NDUFC2	11	-	77779349	77791265
ALG8	11	-	77811987	77850706
KCTD21	11	-	77882294	77899868
USP35	11	+	77899952	77925757
DDIAS	11	+	82612768	82645701
PCF11	11	+	82868029	82898493
ANKRD42	11	+	82905686	82959585
CCDC90B	11	-	82970138	82997450
TMEM126B	11	+	85339628	85347546
TMEM126A	11	+	85359031	85367587
CREBZF	11	-	85372109	85376146
CCDC89	11	-	85395908	85397320
AP000974.1	11	-	85563599	85565986
C11orf73	11	+	86013264	86056973
PRSS23	11	+	86511281	86522275
FZD4	11	-	86656720	86666433
RAB38	11	-	87846409	87908635
CTSC	11	-	88026759	88070955
TRIM77	11	+	89443466	89451040
TRIM49	11	-	89530822	89541743
TRIM64B	11	-	89602449	89609185
TRIM49D2	11	+	89657231	89666231
TRIM64	11	+	89701669	89708396
TRIM49C	11	+	89764273	89775193
UBTFL1	11	+	89819117	89820299
CHORDC1	11	-	89934327	89956532
MTNR1B	11	+	92702885	92715948
CCDC67	11	+	93063882	93171634
SMCO4	11	-	93211637	93232517
TAF1D	11	-	93468732	93475111
C11orf54	11	+	93474807	93496249
MED17	11	+	93517392	93547861
VSTM5	11	-	93551397	93583697
HEPHL1	11	+	93754526	93846917
PANX1	11	+	93862093	93915138
IZUMO1R	11	+	94038758	94040887
GPR83	11	-	94110476	94134585
MRE11A	11	-	94148743	94227074
ANKRD49	11	+	94226794	94232749
FUT4	11	+	94277005	94283064
PIWIL4	11	+	94300473	94354587
CWC15	11	-	94695786	94706776
KDM4D	11	+	94706844	94732682
KDM4E	11	+	94758421	94760760
SRSF8	11	+	94800360	94804387
ENDOD1	11	+	94822973	94865809
SESN3	11	-	94898676	94964361
FAM76B	11	-	95502105	95522955
MTMR2	11	-	95566045	95657459
CCDC82	11	-	96085932	96121068
JRKL	11	+	96123157	96126421
TMEM133	11	+	100862719	100864672
ANGPTL5	11	-	101761404	101787253
C11orf70	11	+	101918173	101955291
YAP1	11	+	101981191	102104154
BIRC3	11	+	102188180	102210125
TMEM123	11	-	102267066	102323775
MMP7	11	-	102391238	102401484
MMP20	11	-	102447565	102496063
MMP27	11	-	102562217	102576537
MMP8	11	-	102582525	102595685
MMP10	11	-	102641233	102651359
MMP1	11	-	102660650	102668891
MMP3	11	-	102706531	102714534
MMP12	11	-	102733466	102745764
MMP13	11	-	102813723	102826463
DCUN1D5	11	-	102932807	102962944
DDI1	11	+	103907307	103909916
CASP12	11	-	104756444	104769397
CASP4	11	-	104813592	104840163
CASP5	11	-	104864969	104893863
CASP1	11	-	104896234	104905876
CARD16	11	-	104912052	104916042
CARD17	11	-	104963195	104972158
CARD18	11	-	105008447	105010453
MSANTD4	11	-	105878628	105892954
KBTBD3	11	-	105921824	105948186
AASDHPPT	11	+	105948215	105969437
ALKBH8	11	-	107373451	107436472
AP000889.3	11	+	107462470	107463949
SLN	11	-	107578103	107590419
AP002353.1	11	+	107582997	107595135
AP001024.2	11	+	107643128	107647344
AP001024.1	11	+	107650218	107652316
SLC35F2	11	-	107661716	107729914
RAB39A	11	+	107799228	107834208
CUL5	11	+	107879458	107978503
NPAT	11	-	108027941	108093369
KDELC2	11	-	108342831	108369159
C11orf87	11	+	109292845	109299840
ZC3H12C	11	+	110001728	110036659
FDX1	11	+	110300606	110335605
COLCA2	11	+	111169564	111179458
POU2AF1	11	-	111222976	111250417
BTG4	11	-	111338250	111383079
C11orf88	11	+	111385509	111407756
LAYN	11	+	111411232	111431788
PPP2R1B	11	-	111597631	111637106
FDXACB1	11	-	111744779	111749904
C11orf1	11	+	111749947	111756699
CRYAB	11	-	111779288	111782738
HSPB2	11	+	111782965	111784817
C11orf52	11	+	111789600	111797596
DIXDC1	11	+	111807926	111893308
DLAT	11	+	111895537	111935114
PIH1D2	11	-	111938521	111944704
C11orf57	11	+	111945039	111955874
TIMM8B	11	-	111955523	111957519
SDHD	11	+	111957496	111966518
AP002884.2	11	+	111957626	112064284
IL18	11	-	112013973	112034840
TEX12	11	+	112038094	112042987
PTS	11	+	112097087	112104696
PLET1	11	-	112119201	112131583
TTC12	11	+	113185250	113237114
ANKK1	11	+	113258512	113271140
DRD2	11	-	113280336	113346111
TMPRSS5	11	-	113558272	113577095
CLDN25	11	+	113650468	113651222
USP28	11	-	113668595	113746292
HTR3B	11	+	113775398	113817287
HTR3A	11	+	113848221	113861032
C11orf71	11	-	114262169	114271272
RBM7	11	+	114270751	114281329
REXO2	11	+	114310107	114320998
NXPE4	11	-	114441653	114466484
BUD13	11	-	116618885	116643704
APOA5	11	-	116660082	116662611
APOA4	11	-	116691415	116694022
APOC3	11	+	116700607	116703788
APOA1	11	-	116706466	116708302
PAFAH1B2	11	+	117014982	117041764
SIDT2	11	+	117049448	117068158
TAGLN	11	+	117070036	117075273
PCSK7	11	-	117075052	117103241
RNF214	11	+	117103340	117156402
CEP164	11	+	117198570	117283984
FXYD2	11	-	117690789	117695459
FXYD6	11	-	117707690	117747746
TMPRSS13	11	-	117772765	117800080
IL10RA	11	+	117857062	117872194
SCN4B	11	-	118004091	118023535
SCN2B	11	-	118032665	118047388
AMICA1	11	-	118064677	118084074
MPZL3	11	-	118097404	118123065
MPZL2	11	-	118124117	118134997
CD3E	11	+	118175259	118186890
CD3D	11	-	118209668	118213459
CD3G	11	+	118215070	118225876
UBE4A	11	+	118230358	118269922
ATP5L	11	+	118271868	118280566
TTC36	11	+	118398186	118401912
TMEM25	11	+	118401923	118406550
IFT46	11	-	118415242	118436791
ARCN1	11	+	118443167	118473643
TREH	11	-	118528025	118550382
CXCR5	11	+	118754474	118768508
BCL9L	11	-	118764583	118781613
UPK2	11	+	118827025	118829269
FOXR1	11	+	118842416	118852001
RPS25	11	-	118886421	118889400
TRAPPC4	11	+	118889141	118894844
SLC37A4	11	-	118895060	118901616
HYOU1	11	-	118914899	118927848
VPS11	11	+	118938402	118952688
HMBS	11	+	118955592	118964257
H2AFX	11	-	118964563	118966177
DPAGT1	11	-	118967212	118979041
C2CD2L	11	+	118978092	118989254
HINFP	11	+	118992296	119006754
ABCG4	11	+	119019721	119033362
AP002956.1	11	-	119027589	119027930
NLRX1	11	+	119039042	119054723
PDZD3	11	+	119056188	119060920
CCDC153	11	-	119060346	119066197
MCAM	11	-	119179238	119187826
RNF26	11	+	119205236	119208023
C1QTNF5	11	-	119209648	119211593
MFRP	11	-	119209651	119217383
USP2	11	-	119225925	119252436
THY1	11	-	119288087	119294838
TRIM29	11	-	119981982	120009161
OAF	11	+	120081474	120101041
POU2F3	11	+	120110902	120189593
TMEM136	11	+	120195837	120204388
AP000758.1	11	-	120329879	120330047
TBCEL	11	+	120894780	120957805
SC5D	11	+	121163161	121179403
BLID	11	-	121986061	121986923
CRTAM	11	+	122709207	122743347
BSX	11	-	122848277	122852428
HSPA8	11	-	122928196	122932497
SCN3B	11	-	123499896	123525312
OR6X1	11	-	123624195	123625253
OR6M1	11	-	123676042	123677095
TMEM225	11	-	123753632	123756349
OR8D4	11	+	123776852	123778183
OR4D5	11	+	123810249	123811344
OR6T1	11	-	123813491	123814580
OR10S1	11	-	123847367	123848488
OR10G6	11	-	123864869	123865868
OR10G4	11	+	123886281	123887217
OR10G9	11	+	123893719	123894655
OR10G8	11	+	123900296	123901341
OR10G7	11	-	123908772	123909717
OR10D3	11	+	124055922	124056952
OR8G1	11	+	124120422	124121286
OR8G5	11	+	124134722	124135763
OR8D1	11	-	124179707	124180733
OR8D2	11	-	124189133	124190184
OR8B2	11	-	124252290	124253258
OR8B3	11	-	124266277	124267264
OR8B4	11	-	124293799	124294789
OR8B8	11	-	124310021	124311054
OR8B12	11	-	124412577	124413575
OR8A1	11	+	124439892	124441038
PANX3	11	+	124481385	124490252
TBRG1	11	+	124492775	124504698
SPA17	11	+	124543693	124564557
NRGN	11	+	124609741	124617106
VSIG2	11	-	124617367	124622134
ESAM	11	-	124623018	124632180
ROBO3	11	+	124735281	124751362
ROBO4	11	-	124753586	124768177
HEPACAM	11	-	124789088	124806308
HEPN1	11	+	124789139	124790573
CCDC15	11	+	124824016	124911385
SLC37A2	11	+	124933231	124959131
TMEM218	11	-	124966440	124981604
FEZ1	11	-	125315656	125366206
EI24	11	+	125439111	125454582
STT3A	11	+	125462689	125492986
CHEK1	11	+	125495030	125527040
ACRV1	11	-	125541416	125551018
PATE1	11	+	125616187	125619762
PATE2	11	-	125646007	125648714
PATE3	11	+	125658005	125661495
PATE4	11	+	125703210	125709964
HYLS1	11	+	125753508	125770539
PUS3	11	-	125763379	125766225
DDX25	11	+	125774257	125798724
CDON	11	-	125830573	125933187
RPUSD4	11	-	126071988	126081587
SRPR	11	-	126132813	126138854
FOXRED1	11	+	126139027	126148019
TIRAP	11	+	126152981	126164828
DCPS	11	+	126173646	126215644
ST3GAL4	11	+	126225554	126284499
ETS1	11	-	128331660	128392199
KCNJ5	11	+	128761250	128790930
C11orf45	11	-	128769459	128775592
TP53AIP1	11	-	128805264	128812822
BARX2	11	+	129245834	129322174
TMEM45B	11	+	129685713	129729898
PRDM10	11	-	129769609	129872730
AP003041.2	11	+	129936835	129944012
APLP2	11	+	129939800	130014706
ST14	11	+	130029456	130080271
ADAMTS15	11	+	130318868	130346536
SNX19	11	-	130745330	130786404
SPATA19	11	-	133710525	133715396
VPS26B	11	+	134094538	134117686
THYN1	11	-	134118172	134123142
ACAD8	11	+	134123388	134135749
GLB1L3	11	+	134146634	134189457
B3GAT1	11	-	134248399	134281812
AP003062.1	11	+	134855245	134856693
SYT10	12	-	33527172	33592754
PDZRN4	12	+	41582249	41967920
KCNC2	12	-	75433857	75603648
SCYL2	12	+	100661161	100735502
CORO1C	12	-	109038884	109125372
FBXW8	12	+	117348760	117466441
TMEM132B	12	+	125811161	126146917
RAD52	12	-	1021242	1058888
DCP1B	12	-	2055219	2113677
TEAD4	12	+	3068579	3149839
BORCS5	12	+	12510054	12622628
PLBD1	12	-	14656594	14721283
PTPRO	12	+	15475330	15750327
PLCZ1	12	-	18836115	18890991
SLCO1B3	12	+	20963659	21069658
RP11-545J16.1	12	+	20968607	21243179
ABCC9	12	-	21958107	22089608
RASSF8	12	+	26111990	26225802
FAR2	12	+	29302132	29488549
FAM60A	12	-	31433517	31479306
BICD1	12	+	32260162	32530811
NELL2	12	-	44902060	45270157
ARID2	12	+	46123447	46301823
SLC38A4	12	-	47158543	47219780
SLC11A2	12	-	51379774	51420167
NABP2	12	+	56618108	56623638
RP11-123K3.4	12	-	57643391	57690267
R3HDM2	12	-	57647546	57824788
MON2	12	+	62860596	62994259
DPY19L2	12	-	63952692	64062357
RASSF3	12	+	65004292	65088962
MDM2	12	+	69201955	69244466
MYRFL	12	+	70219083	70352503
PTPRR	12	-	71031861	71314623
TPH2	12	+	72332625	72426221
SYT1	12	+	79257772	79844059
OTOGL	12	+	80603232	80772870
PPFIA2	12	-	81652044	82153109
METTL25	12	+	82752275	82873015
MGAT4C	12	-	86372523	87232662
NR2C1	12	-	95414004	95467479
ANKS1B	12	-	99129199	100378015
UTP20	12	+	101673886	101780394
C12orf42	12	-	103695720	103889746
CHST11	12	+	104850750	105155792
BTBD11	12	+	107712189	108053419
RP11-162P23.2	12	+	112191693	112229222
RPH3A	12	+	113229741	113335258
RBM19	12	-	114254546	114404111
MED13L	12	-	116391676	116715143
WSB2	12	-	118470711	118498995
SRRM4	12	+	119419299	119600856
GCN1	12	-	120565006	120632513
LRRC43	12	+	122667663	122688018
C12orf65	12	+	123717462	123742506
FAM101A	12	+	124773709	124800568
TMEM132C	12	+	128751947	129192460
TMEM132D	12	-	129556270	130388211
IQSEC3	12	+	186541	280496
KDM5A	12	-	389294	498620
CCDC77	12	+	510741	551811
B4GALNT3	12	+	569529	672675
WNK1	12	+	862088	1020618
ERC1	12	+	1100463	1601653
WNT5B	12	+	1683822	1755533
ADIPOR2	12	+	1800192	1897844
CACNA2D4	12	-	1901122	2028002
CACNA1C	12	+	2162728	2800459
TULP3	12	+	3000062	3050306
TSPAN9	12	+	3186520	3395730
PRMT8	12	+	3600401	3703139
CRACR2A	12	-	3724493	3862268
PARP11	12	-	3918026	3982540
TIGAR	12	+	4430370	4463759
DYRK4	12	+	4699243	4724468
RP11-500M8.7	12	+	4714109	4771809
RP11-234B24.6	12	+	4778906	4853747
GALNT8	12	+	4829506	4881892
ANO2	12	-	5671819	6055398
VWF	12	-	6058039	6233841
PLEKHG6	12	+	6419601	6437671
CHD4	12	-	6679248	6716551
P3H3	12	+	6937574	6949015
PHB2	12	-	7074514	7079988
ACSM4	12	+	7456879	7481320
DPPA3	12	+	7864049	7870155
SLC2A14	12	-	7965108	8016051
RIMKLB	12	+	8850495	8927001
PZP	12	-	9301435	9360966
CLEC2D	12	+	9822308	9852151
CLEC1A	12	-	10222152	10251584
PRH1-PRR4	12	-	10998447	11324197
ETV6	12	+	11802787	12048336
LRP6	12	-	12268958	12419746
DUSP16	12	-	12627143	12715317
GPR19	12	-	12813994	12849121
DDX47	12	+	12966279	12982915
GSG1	12	-	13236493	13248609
EMP1	12	+	13349649	13372873
GRIN2B	12	-	13690270	14133297
ATF7IP	12	+	14518565	14655869
GUCY2C	12	-	14765565	14849519
WBP11	12	-	14937512	14956474
ERP27	12	-	15066968	15092016
RERG	12	-	15260716	15374351
EPS8	12	-	15773091	15942322
DERA	12	+	16064105	16190216
SLC15A5	12	-	16341418	16430619
MGST1	12	+	16500075	16517343
PIK3C2G	12	+	18414473	18801348
PLEKHA5	12	+	19282727	19529334
AEBP2	12	+	19592607	19675173
PDE3A	12	+	20522178	20837315
SLCO1B7	12	+	21168629	21243040
SLCO1B1	12	+	21284135	21392180
SLCO1A2	12	-	21417533	21548371
RECQL	12	-	21621844	21654527
ST8SIA1	12	-	22346324	22487648
C2CD5	12	-	22601516	22697480
ETNK1	12	+	22778008	22843599
SOX5	12	-	23682433	24048960
